TIME,TEMP_OB,TEMP_LOZ,REL_OB,REL_LOZ
Sat Apr 16 21:30:53 2022,9.6,26.7,True,False
Sat Apr 16 21:31:23 2022,9.6,26.7,True,False
Sat Apr 16 21:31:53 2022,9.6,26.7,True,False
Sat Apr 16 21:32:23 2022,9.6,26.7,True,False
Sat Apr 16 21:32:53 2022,9.6,26.7,True,False
Sat Apr 16 21:33:23 2022,9.6,26.7,True,False
Sat Apr 16 21:33:53 2022,9.6,26.7,True,False
Sat Apr 16 21:34:23 2022,9.6,26.7,True,False
Sat Apr 16 21:34:53 2022,9.6,26.7,True,False
Sat Apr 16 21:35:23 2022,9.6,26.7,True,False
Sat Apr 16 21:35:53 2022,9.6,26.7,True,False
Sat Apr 16 21:36:23 2022,9.6,26.7,True,False
Sat Apr 16 21:36:53 2022,9.6,26.7,True,False
Sat Apr 16 21:37:23 2022,9.6,26.7,True,False
Sat Apr 16 21:37:53 2022,9.6,26.7,True,False
Sat Apr 16 21:38:23 2022,9.6,26.7,True,False
Sat Apr 16 21:38:53 2022,9.6,26.7,True,False
Sat Apr 16 21:39:23 2022,9.6,26.7,True,False
Sat Apr 16 21:39:53 2022,9.5,26.7,True,False
Sat Apr 16 21:40:23 2022,9.5,26.7,True,False
Sat Apr 16 21:40:53 2022,9.5,26.7,True,False
Sat Apr 16 21:41:23 2022,9.5,26.7,True,False
Sat Apr 16 21:41:53 2022,9.5,26.7,True,False
Sat Apr 16 21:42:23 2022,9.5,26.7,True,False
Sat Apr 16 21:42:53 2022,9.5,26.7,True,False
Sat Apr 16 21:43:23 2022,9.4,26.7,True,False
Sat Apr 16 21:43:53 2022,9.5,26.7,True,False
Sat Apr 16 21:44:23 2022,9.5,26.7,True,False
Sat Apr 16 21:44:53 2022,9.5,26.7,True,False
Sat Apr 16 21:45:23 2022,9.5,26.7,True,False
Sat Apr 16 21:45:53 2022,9.5,26.7,True,False
Sat Apr 16 21:46:23 2022,9.5,26.7,True,False
Sat Apr 16 21:46:53 2022,9.5,26.7,True,False
Sat Apr 16 21:47:23 2022,9.5,26.7,True,False
Sat Apr 16 21:47:53 2022,9.6,26.7,True,False
Sat Apr 16 21:48:23 2022,9.6,26.7,True,False
Sat Apr 16 21:48:53 2022,9.6,26.7,True,False
Sat Apr 16 21:49:23 2022,9.5,26.7,True,False
Sat Apr 16 21:49:53 2022,9.6,26.7,True,False
Sat Apr 16 21:50:23 2022,9.5,26.7,True,False
Sat Apr 16 21:50:53 2022,9.5,26.7,True,False
Sat Apr 16 21:51:23 2022,9.5,26.7,True,False
Sat Apr 16 21:51:53 2022,9.4,26.7,True,False
Sat Apr 16 21:52:23 2022,9.5,26.7,True,False
Sat Apr 16 21:52:53 2022,9.4,26.7,True,False
Sat Apr 16 21:53:23 2022,9.4,26.8,True,False
Sat Apr 16 21:53:53 2022,9.4,26.7,True,False
Sat Apr 16 21:54:23 2022,9.5,26.7,True,False
Sat Apr 16 21:54:53 2022,9.5,26.7,True,False
Sat Apr 16 21:55:23 2022,9.5,26.7,True,False
Sat Apr 16 21:55:53 2022,9.5,26.7,True,False
Sat Apr 16 21:56:23 2022,9.4,26.7,True,False
Sat Apr 16 21:56:53 2022,9.4,26.7,True,False
Sat Apr 16 21:57:23 2022,9.4,26.7,True,False
Sat Apr 16 21:57:53 2022,9.4,26.7,True,False
